"4/25/2017 11:22:58 PM",-0.00780 0.02613 1.00823 -0.04657 -0.03676 0.06611 
"4/25/2017 11:22:58 PM",-0.00767 0.02174 1.00567 -0.01603 -0.02149 0.08138 
"4/25/2017 11:22:58 PM",-0.00780 0.02210 1.00274 -0.06947 0.01668 0.08138 
"4/25/2017 11:22:58 PM",-0.00828 0.01991 1.00909 -0.02367 -0.00622 0.07374 
"4/25/2017 11:22:58 PM",-0.01121 0.01966 1.00310 -0.03130 0.00141 0.08138 
"4/25/2017 11:22:58 PM",-0.01146 0.02149 1.00127 -0.06947 0.01668 0.04321 
"4/25/2017 11:22:58 PM",-0.01170 0.01844 1.00103 -0.00077 0.00904 0.08138 
"4/25/2017 11:22:58 PM",-0.01109 0.01978 1.00457 -0.01603 0.02431 0.04321 
"4/25/2017 11:22:58 PM",-0.00596 0.02357 1.00078 -0.06947 -0.03676 0.04321 
"4/25/2017 11:22:58 PM",-0.00657 0.02430 1.00115 -0.03130 0.02431 0.08901 
"4/25/2017 11:22:58 PM",-0.00926 0.02564 1.00335 -0.02367 -0.00622 0.07374 
"4/25/2017 11:22:58 PM",-0.00780 0.02381 1.00359 -0.05420 -0.00622 0.05084 
"4/25/2017 11:22:58 PM",-0.00694 0.02455 1.00164 -0.03893 -0.08256 0.05848 
"4/25/2017 11:22:58 PM",-0.01219 0.02467 1.00286 -0.04657 -0.02912 0.05084 
"4/25/2017 11:22:58 PM",-0.00828 0.02479 1.00030 -0.02367 -0.00622 0.06611 
"4/25/2017 11:22:58 PM",-0.00633 0.01881 1.00188 -0.04657 -0.00622 0.03558 
"4/25/2017 11:22:58 PM",-0.00950 0.02223 1.00237 -0.07710 0.00141 0.06611 
"4/25/2017 11:22:58 PM",-0.00719 0.01832 1.00323 -0.01603 0.05484 0.05848 
"4/25/2017 11:22:58 PM",-0.00938 0.02003 1.00347 -0.03130 0.02431 0.07374 
"4/25/2017 11:22:58 PM",-0.00926 0.02162 1.00457 -0.09237 -0.04439 0.03558 
"4/25/2017 11:22:58 PM",-0.00560 0.02125 1.00091 -0.03130 -0.05203 0.04321 
"4/25/2017 11:22:58 PM",-0.00755 0.02149 1.00371 -0.08474 0.05484 0.10428 
"4/25/2017 11:22:58 PM",-0.01012 0.02674 1.00518 -0.03893 0.00141 0.07374 
"4/25/2017 11:22:58 PM",-0.00889 0.02638 1.00127 -0.04657 -0.03676 0.05084 
"4/25/2017 11:22:58 PM",-0.00877 0.02284 1.00384 -0.06947 0.06248 0.08138 
"4/25/2017 11:22:58 PM",-0.01280 0.02540 1.00493 -0.04657 0.01668 0.07374 
"4/25/2017 11:22:58 PM",-0.00767 0.02394 1.00481 -0.03893 -0.02912 0.05084 
"4/25/2017 11:22:58 PM",-0.00938 0.02137 1.00408 -0.03893 -0.05203 0.05084 
"4/25/2017 11:22:58 PM",-0.00780 0.02003 1.00469 -0.05420 -0.00622 0.08138 
"4/25/2017 11:22:58 PM",-0.00755 0.02162 1.00616 -0.06184 -0.05966 0.09664 
"4/25/2017 11:22:58 PM",-0.00926 0.01832 1.00445 -0.10764 -0.05966 0.02031 
"4/25/2017 11:22:58 PM",-0.00865 0.02015 1.00262 -0.06947 -0.02912 -0.00259 
"4/25/2017 11:22:58 PM",-0.00853 0.02088 1.00152 -0.03130 0.00141 0.05848 
"4/25/2017 11:22:58 PM",-0.01170 0.02418 0.99920 0.03740 0.01668 0.03558 
"4/25/2017 11:22:58 PM",-0.01073 0.02223 1.00152 -0.08474 0.03958 0.10428 
"4/25/2017 11:22:58 PM",-0.00719 0.02381 1.00201 0.00687 0.06248 0.01268 
"4/25/2017 11:22:58 PM",-0.00975 0.02271 1.00225 -0.01603 -0.03676 0.04321 
"4/25/2017 11:22:58 PM",-0.00902 0.02418 1.01153 -0.05420 0.01668 0.06611 
"4/25/2017 11:22:58 PM",-0.01085 0.02271 1.00115 -0.04657 -0.05203 0.05084 
"4/25/2017 11:22:58 PM",-0.00828 0.02589 0.99944 0.01450 0.07011 0.05848 
"4/25/2017 11:22:58 PM",-0.00975 0.02332 1.00310 -0.02367 0.05484 0.01268 
"4/25/2017 11:22:58 PM",-0.01109 0.02332 1.00481 -0.03893 0.03194 0.08901 
"4/25/2017 11:22:58 PM",-0.00938 0.01966 1.00347 -0.02367 0.00904 0.07374 
"4/25/2017 11:22:58 PM",-0.00938 0.01917 1.00738 -0.01603 -0.05966 0.08901 
"4/25/2017 11:22:58 PM",-0.00670 0.02052 1.00176 -0.07710 0.00904 0.03558 
"4/25/2017 11:22:58 PM",-0.00767 0.02198 1.00091 -0.07710 -0.05966 0.03558 
"4/25/2017 11:22:58 PM",-0.00914 0.02308 0.99981 -0.06184 0.00141 0.05848 
"4/25/2017 11:22:58 PM",-0.00841 0.02455 1.00493 -0.04657 0.02431 0.05848 
"4/25/2017 11:22:58 PM",-0.00902 0.02467 1.00432 -0.00840 -0.00622 0.05084 
"4/25/2017 11:22:58 PM",-0.01085 0.02284 1.00249 -0.06947 -0.09019 0.04321 
"4/25/2017 11:22:58 PM",-0.00621 0.02125 1.00213 -0.05420 -0.02149 0.11191 
"4/25/2017 11:22:58 PM",-0.00767 0.02259 1.00042 -0.06947 0.00904 0.06611 
"4/25/2017 11:22:58 PM",-0.00853 0.02247 1.00030 -0.00077 0.00141 0.05848 
"4/25/2017 11:22:59 PM",-0.01036 0.02015 1.00213 -0.01603 0.03194 0.05848 
"4/25/2017 11:22:59 PM",-0.01134 0.02210 1.00567 -0.03893 0.04721 0.04321 
"4/25/2017 11:22:59 PM",-0.00963 0.02174 1.00323 -0.06947 0.04721 0.07374 
"4/25/2017 11:22:59 PM",-0.00853 0.02308 1.00030 -0.01603 0.03958 0.11955 
"4/25/2017 11:22:59 PM",-0.00719 0.02271 1.00518 -0.03130 0.02431 0.05084 
